Date,AAPL,GLD,GOOGL,GS,JPM,KO,MSFT,NVDA,TLT,XOM
2025-03-18,211.5720977783203,279.9599914550781,160.1147918701172,540.5808715820312,229.0764923095703,67.42543029785156,380.606201171875,115.4028091430664,86.14372253417969,109.86510467529297
2025-03-19,214.10870361328125,281.1099853515625,163.3236846923828,546.0280151367188,233.11264038085938,67.3282470703125,384.8735656738281,117.49231719970703,86.59005737304688,111.5763168334961
2025-03-20,212.97471618652344,280.75,162.23744201660156,551.2595825195312,233.01512145996094,67.74612426757812,383.9010009765625,118.50206756591797,86.64704895019531,112.05004119873047
2025-03-21,217.12277221679688,278.489990234375,163.42333984375,553.669677734375,235.56942749023438,66.73542785644531,388.2874755859375,117.6722640991211,86.13421630859375,111.663330078125
2025-03-24,219.56983947753906,277.25,167.1005859375,568.3259887695312,241.83816528320312,67.0075454711914,390.0935974121094,121.38140106201172,85.25105285644531,111.95336151123047
2025-03-25,222.57395935058594,278.4700012207031,169.9706268310547,574.0474243164062,244.83116149902344,66.87147521972656,392.1578063964844,120.66156768798828,85.24154663085938,112.71710968017578
2025-03-26,220.3656463623047,278.239990234375,164.4896240234375,562.2714233398438,244.73365783691406,68.0473861694336,387.0072326660156,113.73320007324219,84.68124389648438,114.34130859375
2025-03-27,222.67344665527344,281.9700012207031,161.67938232421875,547.5758056640625,241.89663696289062,68.74711608886719,387.612548828125,111.40375518798828,84.434326171875,113.97393035888672
2025-03-28,216.75469970703125,284.05999755859375,153.79672241210938,532.0965576171875,236.7588348388672,68.38754272460938,375.9220886230469,109.6441650390625,85.60240936279297,113.81925964355469
2025-03-31,220.9624786376953,288.1400146484375,154.10565185546875,535.2022094726562,239.1473846435547,69.60232543945312,372.5379943847656,108.35446166992188,86.4476318359375,114.97938537597656
2025-04-01,222.0169219970703,287.57000732421875,156.52725219726562,537.3184204101562,237.5485382080078,69.84528350830078,379.2863464355469,110.12405395507812,87.19674682617188,115.08573913574219
2025-04-02,222.71322631835938,288.1600036621094,156.49732971191406,551.6709594726562,239.6543426513672,69.32048797607422,379.2367248535156,110.39398193359375,87.13954162597656,114.72801971435547
2025-04-03,202.1220245361328,286.4200134277344,150.19918823242188,500.8538513183594,222.95399475097656,71.11837768554688,370.2752990722656,101.7760238647461,87.53984069824219,108.69530487060547
2025-04-04,187.38987731933594,279.7200012207031,145.09689331054688,461.25421142578125,206.2684783935547,67.95993041992188,357.10614013671875,94.28778076171875,88.49290466308594,100.87403869628906
2025-04-07,180.50625610351562,273.7099914550781,146.24290466308594,456.0617980957031,210.34913635253906,66.44388580322266,355.14117431640625,97.61698913574219,85.82431030273438,99.52053833007812
